frame_idx,filename,c_sp,c_grad,c_sp_norm,c_grad_norm,sk_raw,s_bar,cx_pix,cy_pix,R_pix,x_arm,y_arm,z_arm
26,us_000026_1754810729.356951.png,8.04811246852338,3.56782126426697,0.457279117529738,0.5025100372207,0.479894577375219,0.480255928519996,1039.6347378385,996.217452553786,188.642303406042,1.21118228328217,0.380984383651859,1.1244289482177
27,us_000027_1754810729.456755.png,8.0481532939455,3.53515434265137,0.457281437155994,0.497909062345263,0.477595249750629,0.479723792766122,1042.31571256234,996.145675557068,188.641507438712,1.21110175539882,0.380903592268424,1.124552635922
28,us_000028_1754810729.557043.png,8.0726550073994,3.57504963874817,0.458673579965875,0.503528118133545,0.48110084904971,0.47999920402284,1038.67563486633,1043.91298794553,233.585081165328,1.20873407602545,0.381129259297969,1.12273720880044
29,us_000029_1754810729.656657.png,8.07972627554038,3.60024356842041,0.459075356564794,0.507076558932452,0.483075957748623,0.480614554767996,1040.59502429225,1000.50129554483,192.552905119715,1.21092950688858,0.380965929783886,1.12432431137346
30,us_000030_1754810729.757452.png,8.06206824416766,3.53735709190369,0.458072059327708,0.498219308718829,0.478145684023269,0.480120780619051,1040.51588480391,999.795363644861,191.714553589815,1.21096867563266,0.380966592086538,1.12434513078284
31,us_000031_1754810729.857022.png,8.02970198783402,3.51907014846802,0.456233067490569,0.495643682882819,0.475938375186694,0.47928429953258,1036.61861912998,1052.75539888381,242.339491924523,1.20833925548634,0.381212625793676,1.12233861342983
32,us_000032_1754810729.956593.png,8.06560218484169,3.54375958442688,0.45827285141146,0.499121068229138,0.478696959820299,0.479166831590123,1037.03331009075,1058.47303133207,247.755529541091,1.20802912364085,0.381214066128334,1.12215975779116
33,us_000033_1754810730.056632.png,8.09508755433719,3.61700010299683,0.459948156496431,0.509436634224905,0.484692395360668,0.480271944344232,1038.77428100225,1007.39072267001,199.12593969143,1.21062874150912,0.381037440288526,1.12400389386123
34,us_000034_1754810730.156709.png,8.07039397574706,3.57997465133667,0.458545112258356,0.504221781878404,0.48138344706838,0.480494244889062,1037.50008786699,1044.53364048443,234.543594843289,1.2087387707874,0.381166117877817,1.12266261221615
35,us_000035_1754810730.256892.png,8.04637822010166,3.5291256904602,0.457180580687594,0.497059956402846,0.47712026854522,0.479819449620294,1039.88895500404,999.201448513731,191.314919509732,1.21101923970327,0.380983998932126,1.1243373132049
36,us_000036_1754810730.356642.png,8.06993835804097,3.49271750450134,0.458519224888692,0.491932042887513,0.475225633888102,0.478900686473855,1037.17007736027,1056.42103786163,245.643160103397,1.20813145077304,0.381204961378054,1.12223685882986
37,us_000037_1754810730.456644.png,8.04400018681733,3.52098226547241,0.457045465160075,0.495912995136959,0.476479230148517,0.478416395208788,1041.2996713796,994.72621490731,187.010889142061,1.21120744534511,0.380930691253929,1.1245557578001
38,us_000038_1754810730.556593.png,8.09374811624952,3.5984423160553,0.459872052059632,0.506822861416239,0.483347456737936,0.479402607514617,1038.07627740343,1003.62663511418,196.045679624955,1.21084626741722,0.381049271805914,1.12410242555991
39,us_000039_1754810730.656615.png,8.01573485078726,3.54895186424255,0.455439480158367,0.49985237524543,0.477645927701899,0.479051271552074,1041.71471500531,993.304919866178,185.677695018387,1.21126825454174,0.380914753135607,1.12462364252278
40,us_000040_1754810730.756589.png,8.00847366900955,3.5925669670105,0.455026913011906,0.505995347466267,0.480511130239087,0.479343243289476,1042.07476766688,994.098949884443,186.306128437871,1.21121567952701,0.380905858117751,1.12461247850916
41,us_000041_1754810730.856572.png,8.05529179971377,3.568687915802,0.457687034074646,0.502632100817183,0.480159567445915,0.479506508120764,1037.93989166415,1041.64460936346,231.149683826139,1.20887506815515,0.381145864459574,1.1227823419408
42,us_000042_1754810730.956614.png,8.08695783311794,3.57889199256897,0.459486240518065,0.504069294728024,0.481777767623044,0.47996076002122,1041.34809998237,995.253529505147,187.237620659131,1.21117852307296,0.380930517879091,1.12453972304047
43,us_000043_1754810731.056645.png,8.03124890804874,3.55635786056519,0.456320960684587,0.50089547331904,0.478608217001814,0.479690251417339,1037.55092098361,1049.26122409652,238.700882417525,1.20849151905292,0.381176090770088,1.12250152305354
44,us_000044_1754810731.156536.png,8.04063892675963,3.59488224983215,0.456854484474979,0.506321443638331,0.481587964056655,0.480069793945202,1037.28611534631,1056.79772010395,245.762377792789,1.20810823081734,0.381202388528803,1.12222908661458
45,us_000045_1754810731.256518.png,8.00590623102488,3.51573920249939,0.454881035853686,0.495174535563294,0.47502778570849,0.47906139229786,1038.73919124392,1049.70207087019,239.169607671314,1.20843126692023,0.381141432057503,1.12254000898266
46,us_000046_1754810731.356861.png,8.08034030788129,3.61734843254089,0.459110244765982,0.50948569472407,0.484297969745026,0.480108707787293,1040.25603782174,1005.59211044493,197.521089975024,1.21067563220406,0.380988508212176,1.12413304500905
47,us_000047_1754810731.456583.png,8.07191814473622,3.55746173858643,0.458631712769103,0.50105094909668,0.479841330932891,0.480055232416413,1038.96202514166,1042.73638061632,232.403928759193,1.20878621409908,0.381117785064147,1.12279082058288
48,us_000048_1754810731.556671.png,8.0500996874808,3.57340931892395,0.457392027697772,0.503297087172387,0.48034455743508,0.480113097420146,1038.36765831775,1051.32194776006,240.494490957752,1.20835877158423,0.381156544928804,1.12246722830738
49,us_000049_1754810731.656698.png,8.03631230943834,3.5544285774231,0.45660865394536,0.500623743299028,0.478616198622194,0.479813717660556,1037.83500517621,1062.98059273258,251.799833421099,1.20776970661939,0.381200925364505,1.12204021921488
50,us_000050_1754810731.756598.png,8.05812146854968,3.5231499671936,0.45784781071305,0.496218305238536,0.477033057975793,0.479257585723603,1038.1583787066,1056.69572563601,245.851284458463,1.20808611718899,0.381175911481859,1.12227204667676
51,us_000051_1754810731.856571.png,8.07329805350797,3.55981183052063,0.458710116676589,0.501381947960652,0.480046032318621,0.479415275042607,1040.8770384532,997.335649987286,189.520642386173,1.21108513666921,0.380949748133388,1.12444646733169
52,us_000052_1754810731.956553.png,8.00967834980428,3.52863502502441,0.455095360784334,0.496990848594988,0.476043104689661,0.478740840972018,1039.63966105643,995.015490855837,187.590301335408,1.21124458475043,0.380981311433837,1.12447071111215
53,us_000053_1754810732.056563.png,8.04971454533106,3.59542727470398,0.457370144621083,0.506398207704786,0.481884176162934,0.479369508010201,1037.57442489955,1008.13490444418,200.470519073625,1.2106277814446,0.381075330368287,1.12392392903691
54,us_000054_1754810732.156543.png,8.08258561800472,3.55216073989868,0.459237819204814,0.500304329563195,0.479771074384004,0.479449821284962,1039.97258262148,996.573161231266,188.708396467912,1.21115318221852,0.380975090059221,1.12443192875914
55,us_000055_1754810732.256077.png,8.05809545187271,3.55237817764282,0.457846332492767,0.500334954597581,0.479090643545174,0.479377985737004,1038.07453744735,1053.39926044826,242.279188371226,1.20826004269161,0.381170412820751,1.12238218346803
56,us_000056_1754810732.356613.png,8.06132865856333,3.56566715240479,0.458030037418371,0.502206641183773,0.480118339301072,0.479526056449818,1044.40382190377,999.527518031373,191.448114438865,1.2108604034856,0.380849030408175,1.12453016155915
57,us_000057_1754810732.457228.png,8.05875829594536,3.55245041847229,0.457883994087805,0.500345129362294,0.479114561725049,0.479443757504864,1041.18232250096,990.608357301834,183.217411497235,1.2114251050216,0.380924201851053,1.12469276738619
58,us_000058_1754810732.556825.png,8.01106311435803,3.50060749053955,0.455174040588525,0.493043308526697,0.474108674557611,0.478376740915413,1036.07944792802,1052.26435324979,241.643203864908,1.20838171619081,0.381227644007818,1.12233120821016
59,us_000059_1754810732.656717.png,8.02905320539712,3.51408267021179,0.456196204852109,0.49494122115659,0.47556871300435,0.477815135333201,1040.34522383207,994.538960405051,186.900910795614,1.21124717177593,0.380958935879183,1.12451907875423
60,us_000060_1754810732.757160.png,8.03884872436027,3.56013751029968,0.456752768429561,0.501427818352068,0.479090293390814,0.478070166944723,1037.40850375227,1047.74127990768,237.485728157933,1.20857497409956,0.381176675471594,1.12254761428788
61,us_000061_1754810732.855343.png,8.05807828724831,3.56144571304321,0.457845357230017,0.501612072259607,0.479728714744812,0.478401876504741,1038.80506227567,1040.56210344327,230.531358231644,1.20890412666022,0.381117215266458,1.12285886823858
62,us_000062_1754810732.955548.png,8.11521549228869,3.53497862815857,0.461091789334585,0.497884313825151,0.479488051579868,0.478619111519767,1039.66030912912,997.480244365777,189.954908980275,1.21111586258653,0.380986686891461,1.12438646166717
63,us_000063_1754810733.056833.png,8.08003408186992,3.52692556381226,0.459092845560791,0.496750079410177,0.477921462485484,0.47847958171291,1038.06978998497,1003.10059499323,195.220620491113,1.21087380533952,0.381048187112253,1.12412031243703
64,us_000064_1754810733.156484.png,8.05923791081343,3.53944540023804,0.457911244932581,0.498513436653245,0.478212340792913,0.478426133528911,1039.15446818982,1005.15428668779,196.797007455613,1.21073300243172,0.381020567196168,1.12409837434482
65,us_000065_1754810733.256658.png,8.05005109119786,3.52529096603394,0.457389266545333,0.496519854370977,0.476954560458155,0.478131818914759,1037.15597292295,1044.90139186479,234.205470175173,1.20873047656142,0.381177360074393,1.12263434510822
66,us_000066_1754810733.357669.png,8.07103590456731,3.592440366745,0.458581585486779,0.505977516442957,0.482279550964868,0.478961365324781,1037.2347420389,1065.15768729702,254.130813026019,1.20767544572559,0.381224271760494,1.12193783994679
67,us_000067_1754810733.455372.png,8.08306270104074,3.5585606098175,0.459264926195497,0.501205719692606,0.480235322944052,0.479216156848635,1042.48931999031,1004.82324519342,196.060961654169,1.2106453964013,0.380919483016882,1.12426058417185
68,us_000068_1754810733.556277.png,8.02495431282385,3.53980779647827,0.455963313228628,0.498564478377221,0.477263895802925,0.478825704639493,1041.06491871782,995.999487403503,188.380134526932,1.21114866150268,0.380940847918181,1.12450113976796
69,us_000069_1754810733.656594.png,8.00495511985856,3.49583125114441,0.454826995446509,0.492370598752734,0.473598797099621,0.477780323131519,1039.82974385403,1005.34117230676,197.195419033239,1.21070206896999,0.381000716356574,1.12412244475851
70,us_000070_1754810733.756579.png,8.0223739169268,3.54145765304565,0.455816699825386,0.498796852541642,0.477306776183514,0.477685613741918,1040.35842348677,998.705552856079,190.591379495511,1.21103025294209,0.380968675607409,1.12437567627691
71,us_000071_1754810733.856574.png,8.04033159790971,3.50638389587402,0.456837022608506,0.49385688674282,0.475346954675663,0.477217881928667,1039.97446915237,1037.30742687781,226.778140910564,1.209036493722,0.381074133168121,1.12302422023547
72,us_000072_1754810733.956115.png,7.99601519438736,3.54397344589233,0.454319045135645,0.499151189562301,0.476735117348973,0.477121329012728,1040.62212174016,1046.03000162434,235.244074105078,1.20856289790448,0.381075878894944,1.12275204470507
73,us_000073_1754810734.056081.png,8.08748947205803,3.59995055198669,0.459516447276025,0.50703528901221,0.483275868144118,0.478352236839006,1041.91764284201,986.00968434527,178.791316093454,1.21164095112048,0.380890902986422,1.1248849433953
74,us_000074_1754810734.156552.png,8.05174349345076,3.53532671928406,0.457485425764248,0.497933340744233,0.47770938325424,0.478223666122053,1038.70563814818,1046.91049937247,236.342366741526,1.20857737674113,0.38113564955825,1.12263496996143
75,us_000075_1754810734.256527.png,8.06547402857267,3.55289435386658,0.458265569805265,0.500407655474166,0.479336612639716,0.478446255425586,1035.31480116916,1058.54797118642,248.007253340988,1.20807923884481,0.381265923913039,1.12207947392535
76,us_000076_1754810734.356542.png,8.04533211450603,3.56013703346252,0.457121142869661,0.501427751191905,0.479274447030783,0.478611893746625,1039.26801491665,1048.75112993463,238.038005326913,1.20846405975701,0.381123216874425,1.12259678206843
77,us_000077_1754810734.455430.png,8.06332261064204,3.50801825523376,0.458143330150116,0.494087078201939,0.476115204176027,0.478112555832506,1038.31149244594,1055.46791007699,244.158338299155,1.20814510474764,0.381168320284818,1.12232140279596
78,us_000078_1754810734.555390.png,8.05018060086801,3.50904989242554,0.457396625049319,0.494232379214864,0.475814502132092,0.477652945092423,1040.66939319209,1050.49809183709,239.305073559669,1.20832924187187,0.381085327581081,1.1225997627233
79,us_000079_1754810734.655638.png,8.0589173863101,3.54858350753784,0.457893033313074,0.499800494019414,0.478846763666244,0.477891708807187,1036.18785473605,1053.28101895884,242.721483695474,1.20832548132044,0.381226857603252,1.12230097288375
80,us_000080_1754810734.756955.png,8.01233897670322,3.53790211677551,0.455246532767228,0.498296072785283,0.476771302776256,0.477667627601001,1038.46404322828,1002.10719913483,194.320370847084,1.21091303348742,0.38103391516863,1.12417246884446
81,us_000081_1754810734.856948.png,8.00476922858515,3.55111002922058,0.454816433442338,0.500156342143744,0.477486387793041,0.477631379639409,1038.23698703107,1047.11702606227,236.767952403295,1.20858137397106,0.381150244317239,1.12260664455908
82,us_000082_1754810734.956782.png,8.01849230728636,3.55198860168457,0.455596153823089,0.500280084744306,0.477938119283697,0.477692727568267,1037.55762540583,1057.76829629923,246.625531563859,1.20804926484341,0.381196585490201,1.12220781807142
83,us_000083_1754810735.056649.png,8.03843977089139,3.52275800704956,0.456729532437011,0.496163099584445,0.476446316010728,0.477443445256759,1039.35968412127,1055.89647392221,244.68311051486,1.20808989324244,0.381137843845171,1.12235398026548
84,us_000084_1754810735.157579.png,8.01562346766163,3.5155348777771,0.455433151571683,0.495145757433394,0.475289454502539,0.477012647105915,1039.66539658178,1003.89855876832,195.598878546599,1.21078219498663,0.38100214862608,1.12416487195345
85,us_000085_1754810735.256510.png,8.07497033922094,3.52278470993042,0.458805132910281,0.49616686055358,0.477485996731931,0.477107317031118,1036.03852342151,1053.11484591584,242.836290967051,1.20833880916265,0.381230943715662,1.12229996461641
86,us_000086_1754810735.355575.png,8.01407709236264,3.49747657775879,0.455345289338786,0.492602334895604,0.473973812117195,0.476480616048334,1040.16503771128,1000.93325120126,192.705572221482,1.21092057525731,0.380979910334388,1.12428994307512
87,us_000087_1754810735.456609.png,8.03183893603446,3.56523060798645,0.456354485001958,0.50214515605443,0.479249820528194,0.477034456944306,1037.72809992976,1044.64216627136,234.142102560929,1.20872596563029,0.38115952559327,1.12266916995986
88,us_000088_1754810735.556558.png,8.07556265184058,3.53243970870972,0.458838787036396,0.49752671953658,0.478182753286488,0.477264116212742,1039.35368960961,1035.83844828112,225.545467309882,1.20913233444933,0.381089226188867,1.12304692328239
89,us_000089_1754810735.656602.png,8.06278778962338,3.56476473808289,0.458112942592237,0.502079540575054,0.480096241583646,0.477830541286923,1041.71998205904,995.19042014469,187.117124169192,1.21117011486131,0.380919181870811,1.12455871694269
90,us_000090_1754810735.756616.png,8.04476925548876,3.52270460128784,0.457089162243679,0.496155577646175,0.476622369944927,0.477588907018524,1040.18324843691,1049.82166239038,238.756644816823,1.20837966895585,0.381098300284265,1.12260116177774
91,us_000091_1754810735.856669.png,7.99784948443659,3.54034161567688,0.45442326616117,0.498639664179842,0.476531465170506,0.47737741864892,1036.91836950532,1054.98327163513,244.358591846114,1.20821407047863,0.381209032368172,1.12227516892137
92,us_000092_1754810735.956770.png,8.04622899596821,3.5418860912323,0.457172102043648,0.498857195948211,0.47801464899593,0.477504864718322,1041.08852992052,998.754621322248,190.911044455979,1.21100475750041,0.38094684072291,1.12440698861396
93,us_000093_1754810736.056677.png,8.03269999168423,3.52093529701233,0.456403408618422,0.495906379860891,0.476154894239657,0.477234870622589,1040.07213050977,1037.40763697283,227.153291231499,1.20902821731993,0.381071440291352,1.1230251722083
94,us_000094_1754810736.157074.png,8.07232586717385,3.56551146507263,0.458654878816696,0.502184713390512,0.480419796103604,0.477871855718792,1038.80522912432,1000.38504784266,192.588129951136,1.21099179693917,0.381019466013876,1.12424741217584
95,us_000095_1754810736.257069.png,8.12408285680584,3.65021157264709,0.461595616863968,0.514114306006633,0.487854961435301,0.479868476862094,1038.59789587896,1001.49165690235,193.677573655473,1.21094081150681,0.381028392712785,1.12419979373784
96,us_000096_1754810736.356836.png,8.08298480454839,3.5632655620575,0.459260500258431,0.501868389022182,0.480564444640307,0.480007670417736,1039.36184199136,1003.20073509337,195.078058376177,1.21082799531966,0.381009578804432,1.12417526531616
97,us_000097_1754810736.456639.png,8.0429074640214,3.4991991519928,0.45698337863758,0.492844950984901,0.47491416481124,0.478988969296437,1042.31725614938,993.72123999621,185.921353544893,1.21122768512762,0.380897647595825,1.12463649524778
98,us_000098_1754810736.556639.png,8.02663449331116,3.54118061065674,0.456058778029043,0.498757832486865,0.477408305257954,0.478672836488741,1041.17173948245,1003.27975655344,194.7807670805,1.21076700783986,0.38095534753331,1.12425435989625
99,us_000099_1754810736.656698.png,8.03586647437587,3.57904577255249,0.45658332240772,0.504090953880632,0.480337138144176,0.479005696819828,1037.38691262231,1054.66905368743,243.621567629595,1.20821567248362,0.381194178861443,1.12230721129741
100,us_000100_1754810736.756878.png,8.08270920036704,3.53179359436035,0.459244840929945,0.497435717515543,0.478340279222744,0.478872613300411,1039.04019309795,999.071979789829,191.685442277623,1.21105264199262,0.381009206179378,1.12430341511303
101,us_000101_1754810736.857352.png,8.05145665985095,3.50345301628113,0.457469128400622,0.493444086800159,0.475456607600391,0.478189412160407,1036.34046449182,1054.12983848954,243.351075977483,1.20827657884558,0.381224333676066,1.12227853681221
102,us_000102_1754810736.957488.png,8.0186125183767,3.56369924545288,0.455602983998676,0.501929471190547,0.478766227594611,0.478304775247248,1038.68469297302,1045.09859896642,234.223411666941,1.20867218476476,0.381131871319798,1.12269664308914
103,us_000103_1754810737.057707.png,8.09737051297099,3.5489616394043,0.46007787005517,0.499853752028774,0.479965811041972,0.478636982406193,1039.00216770611,1052.86476446443,241.777723626624,1.20825866258871,0.381141218688456,1.12244259411087
104,us_000104_1754810737.156653.png,8.00712792418842,3.55315113067627,0.454950450237978,0.50044382122201,0.477697135729994,0.478449013070953,1038.55695439849,1066.97961194774,255.335667719266,1.20753922065758,0.381188945354025,1.12193465075995
105,us_000105_1754810737.256492.png,8.07300749265739,3.50138449668884,0.458693607537352,0.493152746012513,0.475923176774932,0.477943845811749,1040.1431421371,1043.63660664501,232.785985920365,1.20870231656708,0.381084459044781,1.12281310676692
106,us_000106_1754810737.356931.png,8.0928159807059,3.5760703086853,0.459819089812835,0.503671874462719,0.481745482137777,0.478704173076955,1036.27010262331,1054.81641090477,244.555058173979,1.20824311457863,0.381228119772473,1.12225162750787
107,us_000107_1754810737.456460.png,8.04468488038061,3.54619717597961,0.457084368203444,0.499464390983044,0.478274379593244,0.478618214380212,1040.25580124094,995.808310626757,188.170488750332,1.21118402431544,0.380964712933993,1.12447116666055
108,us_000108_1754810737.556754.png,8.02256169867914,3.50550222396851,0.455827369243133,0.493732707601198,0.474780038422166,0.477850579188603,1037.05237298489,1057.03656275844,245.954040329643,1.20810316614719,0.38120999821398,1.12221026460029
109,us_000109_1754810737.658657.png,8.03236921899578,3.52763032913208,0.456384614715669,0.496849342131279,0.476616978423474,0.477603859035577,1037.8037387412,1043.61222321112,233.691694073326,1.20877710623951,0.381154745454602,1.12270818487296
110,us_000110_1754810737.757061.png,8.03498224596195,3.5580940246582,0.456533082156929,0.501140003472986,0.478836542814958,0.477850395791454,1037.58491242892,1055.91966513622,245.175683058303,1.20814446562707,0.381191267552263,1.12227294121111
111,us_000111_1754810737.858087.png,8.06979451863717,3.56629920005798,0.458511052195294,0.502295661979998,0.480403357087646,0.478360988050692,1038.40214803733,1057.37252685298,246.162879828053,1.20804328815091,0.381170227898742,1.12225967696339
112,us_000112_1754810737.957646.png,8.09029227728905,3.5694580078125,0.459675697573242,0.502740564480634,0.481208131026938,0.478930416645941,1040.72075024133,998.349207666286,190.126818968775,1.21103738212096,0.380956913532102,1.12440437253924
113,us_000113_1754810738.056568.png,8.06763776459267,3.51414966583252,0.458388509351856,0.49495065715951,0.476669583255683,0.47847824996789,1037.00094667703,1054.38053730877,243.45442430668,1.20824279445849,0.381205082922695,1.12229973299989
114,us_000114_1754810738.157169.png,8.01616501421648,3.54304528236389,0.4554639212623,0.499020462304773,0.477242191783537,0.478231038331019,1040.02665755364,996.769744129067,189.34023382513,1.21114126793619,0.380973942283188,1.12442757950087
115,us_000115_1754810738.257156.png,8.0624235037939,3.54327058792114,0.458092244533744,0.499052195481851,0.478572220007798,0.478299274666375,1040.40541883589,995.729439701385,188.154973415205,1.2111834204224,0.380960022061065,1.12448065669604
116,us_000116_1754810738.355526.png,8.01075073004108,3.46800017356873,0.455156291479607,0.488450728671652,0.471803510075629,0.477000121748226,1039.82753276131,1047.47846302469,236.651741010363,1.20851260542669,0.381103296012375,1.12266606182854
117,us_000117_1754810738.455488.png,8.04320680562395,3.56786155700684,0.457000386683179,0.502515712254484,0.479758049468831,0.477551707292347,1038.01591120502,1045.86671885371,235.576179177653,1.2086532902508,0.381153850261214,1.1226398608622
118,us_000118_1754810738.556756.png,8.06288268727183,3.5287504196167,0.458118334504081,0.497007101354465,0.477562717929273,0.477553909419732,1039.16336204224,998.408982720536,191.243744956536,1.2110832216218,0.3810038895321,1.12433189705493
119,us_000119_1754810738.656656.png,8.03579555057004,3.58116888999939,0.456579292646025,0.504389984506956,0.480484638576491,0.478140055251084,1039.28415454109,1001.58869831887,193.708426909195,1.21091420134599,0.381007993038733,1.1242274657481
120,us_000120_1754810738.756638.png,8.08493474752038,3.53151893615723,0.459371292472749,0.497397033261581,0.478384162867165,0.4781888767743,1036.71387123968,1052.96111082179,242.465660529161,1.20832557272742,0.38121026203166,1.12233581029114
121,us_000121_1754810738.856586.png,8.02222922009172,3.57137584686279,0.455808478414302,0.503010682656731,0.479409580535517,0.478433017526544,1040.58856021672,995.808612792621,188.494348853033,1.21117355068041,0.380954707625113,1.12448620027482
122,us_000122_1754810738.956671.png,8.04500075233393,3.52319836616516,0.457102315473519,0.496225121995093,0.476663718734306,0.478079157768096,1040.25588374965,1041.13842177069,230.572057448918,1.20882858372272,0.381074991233631,1.12290454217157
